"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-12","6.2",",,W",,,,,"19.3",",,X,2400","0.0","T,,Z","0.0",",,X",,,"8.3",",,X","0.6",",,X","  160",",,X","  170",",,X","13.0",",,X","17.9",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-13","5.3",",,W",,,,,"9.4",",,X,2400","23.0",",,X","0.0",",,X",,,"5.6",",,X","0.6",",,X","  250",",,X","  240",",,X","10.7",",,X","16.5",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-14","4.7",",,W",,,,,"8.6",",,X,2400","0.0",",,X","0.0",",,X",,,"7.8",",,X","1.1",",,X","  220",",,X","  220",",,X","9.4",",,X","13.4",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-15","5.8",",,W",,,,,"23.9",",,X,2400","0.0","T,,Z","0.0",",,X",,,"11.1",",,X","5.6",",,X","  160",",,X","  230",",,X","13.0",",,X","17.0",",,X",,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-16","5.1",",,W",,,,,"8.4",",,X,2400","0.0",",,X","0.0",",,X",,,"8.9",",,X","3.9",",,X","  220",",,X","  210",",,X","9.8",",,X","13.4",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-17","3.8",",,W",,,,,"9.4",",,X,2400","0.0","T,,X","0.0",",,X",,,"10.0",",,X","0.6",",,X","  340",",,X","  340",",,X","9.4",",,X","11.2",",,X","    1",",,X",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-18","2.7",",,W",,,,,"3.6",",,X,2400","0.0",",,X","0.0",",,X",,,"5.0",",,X","-0.6",",,X","  140",",,X","  130",",,X","6.3",",,X","7.2",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-19","3.0",",,W",,,,,"2.0",",,X,2400","0.0",",,X","0.0",",,X",,,"7.2",",,X","-1.1",",,X","  170",",,X","  180",",,X","6.7",",,X","8.9",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-20","6.4",",,W",,,,,"3.6",",,X,2400","0.0",",,X","0.0",",,X",,,"7.8",",,X","2.2",",,X","  210",",,X","  220",",,X","12.5",",,X","16.5",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-21","2.5",",,W",,,,,"1.3",",,X,2400","0.0",",,X","0.0",",,X",,,"8.9",",,X","1.1",",,X","  200",",,X","  190",",,X","7.6",",,X","9.4",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-22","2.1",",,W",,,,,"4.1",",,X,2400","0.0",",,X","0.0",",,X",,,"10.0",",,X","1.7",",,X","  200",",,X","  180",",,X","5.8",",,X","6.7",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-23","2.8",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"12.2",",,X","0.6",",,X","   10",",,X","   10",",,X","7.2",",,X","8.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-24","5.2",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"15.0",",,X","3.3",",,X","   10",",,X","   10",",,X","8.0",",,X","9.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-25","2.7",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"13.3",",,X","2.2",",,X","  210",",,X","  230",",,X","6.7",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-26","4.3",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"12.8",",,X","6.1",",,X","  220",",,X","  230",",,X","7.6",",,X","9.8",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-27","3.8",",,W",,,,,"4.8",",,X,2400","0.0",",,X","0.0",",,X",,,"14.4",",,X","6.7",",,X","  240",",,X","  250",",,X","8.9",",,X","11.6",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-28","5.9",",,W",,,,,"1.3",",,X,2400","0.0",",,X","0.0",",,X",,,"10.6",",,X","7.2",",,X","  190",",,X","  190",",,X","11.6",",,X","15.6",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-29","4.4",",,W",,,,,"27.4",",,X,2400","0.0",",,X","0.0",",,X",,,"10.0",",,X","6.1",",,X","  160",",,X","  180",",,X","10.7",",,X","14.3",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-30","4.7",",,W",,,,,"5.6",",,X,2400","0.0",",,X","0.0",",,X",,,"9.4",",,X","5.0",",,X","  220",",,X","  220",",,X","11.6",",,X","16.5",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-03-31","3.4",",,W",,,,,"13.2",",,X,2400","0.0",",,X","0.0",",,X",,,"10.0",",,X","2.8",",,X","   20",",,X","  360",",,X","9.8",",,X","11.2",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-01","6.8",",,W",,,,,"1.5",",,X,2400","0.0",",,X","0.0",",,X",,,"8.9",",,X","4.4",",,X","  220",",,X","  220",",,X","13.4",",,X","18.3",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-02","3.1",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"16.7",",,X","4.4",",,X","  170",",,X","  180",",,X","6.7",",,X","8.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-03","3.1",",,W",,,,,"1.5",",,X,2400","0.0",",,X","0.0",",,X",,,"11.7",",,X","3.3",",,X","  220",",,X","  220",",,X","9.4",",,X","13.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-04","2.1",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"10.6",",,X","2.8",",,X","  260",",,X","  260",",,X","6.7",",,X","8.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-05","1.8",",,W",,,,,"4.6",",,X,2400","0.0","T,,Z","0.0",",,X",,,"9.4",",,X","2.8",",,X","  290",",,X","  290",",,X","5.8",",,X","7.2",",,X",,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-06","2.6",",,W",,,,,"0.3",",,X,2400","0.0",",,X","0.0",",,X",,,"11.1",",,X","3.3",",,X","  220",",,X","  200",",,X","5.4",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-07","4.3",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"16.1",",,X","1.7",",,X","  360",",,X","  360",",,X","9.4",",,X","11.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-08","4.1",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"21.1",",,X","7.2",",,X","   70",",,X","  120",",,X","7.6",",,X","9.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-09","2.1",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"20.0",",,X","6.1",",,X","   20",",,X","   30",",,X","7.2",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-10","3.2",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"17.8",",,X","8.9",",,X","  220",",,X","  210",",,X","6.3",",,X","8.0",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-11","2.6",",,W",,,,,"2.3",",,X,2400","0.0",",,X","0.0",",,X",,,"11.1",",,X","7.2",",,X","  160",",,X","  220",",,X","5.8",",,X","7.6",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-12","2.6",",,W",,,,,"0.5",",,X,2400","0.0",",,X","0.0",",,X",,,"13.9",",,X","5.6",",,X","  240",",,X","  240",",,X","10.3",",,X","13.4",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-13","4.0",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"15.0",",,X","3.9",",,X","  340",",,X","  340",",,X","8.9",",,X","10.3",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-14","3.0",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"15.6",",,X","3.3",",,X","  210",",,X","  210",",,X","5.4",",,X","7.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-15","2.9",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"16.1",",,X","7.2",",,X","  240",",,X","  250",",,X","5.8",",,X","6.7",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-16","5.8",",,W",,,,,"8.1",",,X,2400","0.0",",,X","0.0",",,X",,,"13.3",",,X","6.7",",,X","  210",",,X","  210",",,X","11.2",",,X","14.8",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-17","2.0",",,W",,,,,"1.8",",,X,2400","0.0",",,X","0.0",",,X",,,"10.0",",,X","4.4",",,X","  120",",,X","  110",",,X","4.5",",,X","6.7",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-18","3.9",",,W",,,,,"1.8",",,X,2400","0.0",",,X","0.0",",,X",,,"13.3",",,X","7.2",",,X","  220",",,X","  210",",,X","8.0",",,X","9.8",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-19","2.6",",,W",,,,,"10.9",",,X,2400","0.0",",,X","0.0",",,X",,,"13.9",",,X","5.0",",,X","  210",",,X","  210",",,X","7.2",",,X","9.8",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-20","2.7",",,W",,,,,"6.6",",,X,2400","0.0",",,X","0.0",",,X",,,"13.3",",,X","6.7",",,X","  210",",,X","  220",",,X","7.6",",,X","9.8",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-21","2.3",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"20.0",",,X","4.4",",,X","  340",",,X","  290",",,X","4.5",",,X","5.8",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-22","2.6",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"23.3",",,X","8.3",",,X","   20",",,X","   10",",,X","7.2",",,X","8.0",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-23","3.5",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"21.7",",,X","8.9",",,X","  350",",,X","  350",",,X","7.2",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-24","2.8",",,W",,,,,"4.3",",,X,2400","0.0",",,X","0.0",",,X",,,"13.9",",,X","10.0",",,X","  210",",,X","  170",",,X","6.3",",,X","8.0",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-25","2.6",",,W",,,,,"10.7",",,X,2400","0.0",",,X","0.0",",,X",,,"16.7",",,X","8.9",",,X","  250",",,X","  260",",,X","7.6",",,X","10.7",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-26","5.2",",,W",,,,,"3.8",",,X,2400","0.0",",,X","0.0",",,X",,,"13.9",",,X","6.7",",,X","  220",",,X","  210",",,X","12.5",",,X","17.0",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-27","4.8",",,W",,,,,"0.8",",,X,2400","0.0",",,X","0.0",",,X",,,"13.3",",,X","6.1",",,X","  210",",,X","  230",",,X","8.9",",,X","11.6",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-28","2.5",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"16.1",",,X","8.3",",,X","  240",",,X","  190",",,X","5.4",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-29","1.6",",,W",,,,,"4.3",",,X,2400","0.0",",,X","0.0",",,X",,,"15.6",",,X","8.9",",,X","  250",",,X","  250",",,X","6.3",",,X","7.6",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-04-30","8.0",",,W",,,,,"4.3",",,X,2400","0.0",",,X","0.0",",,X",,,"12.8",",,X","7.2",",,X","  210",",,X","  210",",,X","11.6",",,X","17.0",",,X",,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-01","6.4",",,W",,,,,"0.5",",,X,2400","0.0",",,X","0.0",",,X",,,"11.7",",,X","6.1",",,X","  190",",,X","  200",",,X","11.6",",,X","14.3",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-02","2.5",",,W",,,,,"0.5",",,X,2400","0.0",",,X","0.0",",,X",,,"13.3",",,X","5.6",",,X","  190",",,X","  200",",,X","5.4",",,X","6.7",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-03","3.4",",,W",,,,,"18.5",",,X,2400","0.0",",,X","0.0",",,X",,,"11.1",",,X","7.2",",,X","  210",",,X","  210",",,X","8.9",",,X","11.2",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-04","4.6",",,W",,,,,"1.8",",,X,2400","0.0",",,X","0.0",",,X",,,"12.2",",,X","6.1",",,X","  220",",,X","  310",",,X","8.9",",,X","13.4",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-05","2.3",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"13.3",",,X","5.0",",,X","  210",",,X","  240",",,X","5.8",",,X","7.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-06","2.4",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"17.8",",,X","5.0",",,X","  290",",,X","  300",",,X","5.8",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-07","2.2",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"23.9",",,X","6.1",",,X","  290",",,X","  300",",,X","5.4",",,X","6.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-08","3.0",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"18.3",",,X","9.4",",,X","   40",",,X","   40",",,X","9.8",",,X","11.6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-09","3.9",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"13.3",",,X","6.7",",,X","   20",",,X","   10",",,X","9.8",",,X","10.7",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-10","3.0",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"14.4",",,X","3.9",",,X","   30",",,X","   30",",,X","7.2",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-11","4.3",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"18.3",",,X","4.4",",,X","   30",",,X","   20",",,X","6.7",",,X","8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-12","3.4",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"24.4",",,X","6.7",",,X","  360",",,X","  310",",,X","5.8",",,X","7.2",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-13","4.2",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"25.6",",,X","9.4",",,X","   20",",,X","  350",",,X","6.7",",,X","9.4",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-14","3.8",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"26.7",",,X","12.8",",,X","   40",",,X","   30",",,X","6.7",",,X","8.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-15","4.1",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"24.4",",,X","9.4",",,X","   40",",,X","   30",",,X","11.6",",,X","13.9",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-16","3.5",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"19.4",",,X","9.4",",,X","   40",",,X","   50",",,X","9.8",",,X","12.5",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-17","2.9",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"17.8",",,X","6.7",",,X","  210",",,X","  220",",,X","7.2",",,X","8.0",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-18","3.1",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"15.6",",,X","7.8",",,X","  200",",,X","  190",",,X","6.3",",,X","7.6",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-19","1.5",",,W",,,,,"0.0",",,X,2400","0.0",",,X","0.0",",,X",,,"19.4",",,X","7.2",",,X","  240",",,X","  320",",,X","4.5",",,X","6.3",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-20","1.3",",,W",,,,,"6.4",",,X,2400","0.0",",,X","0.0",",,X",,,"14.4",",,X","11.7",",,X","  120",",,X","  150",",,X","4.0",",,X","5.8",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-21","4.0",",,W",,,,,"14.0",",,X,2400","0.0",",,X","0.0",",,X",,,"16.7",",,X","10.0",",,X","  220",",,X","  220",",,X","8.9",",,X","11.6",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-22","4.8",",,W",,,,,"6.1",",,X,2400","0.0",",,X","0.0",",,X",,,"12.8",",,X","8.9",",,X","  190",",,X","  210",",,X","8.0",",,X","11.2",",,X","    1",",,W",,,,,,,,,,,,,,,"    1",",,X","    1",",,X","    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-23","6.3",",,W",,,,,"0.3",",,X,2400","0.0",",,X","0.0",",,X",,,"14.4",",,X","8.9",",,X","  200",",,X","  130",",,X","9.4",",,X","13.0",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-24","3.3",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"17.2",",,X","8.9",",,X","  360",",,X","  200",",,X","8.0",",,X","10.7",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2012-05-25","3.1",",,W",,,,,"0.0","T,,X,2400","0.0",",,X","0.0",",,X",,,"22.2",",,X","8.9",",,X","  350",",,X","  350",",,X","7.6",",,X","9.8",",,X",,,,,"    1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,
